,l1_loss,mse_loss,l1_loss_input,mse_loss_input,l1_loss_cargan_mel,mse_loss_cargan_mel,pesq_loss,pesq_loss_input,pesq_loss_clean,pesq_loss_cargan,pesq_loss_cargan_inverse,si_sdr_loss,si_sdr_loss_input,si_sdr_loss_clean,si_sdr_loss_cargan,si_sdr_loss_cargan_inverse,stoi,stoi_input,stoi_clean,stoi_cargan,stoi_cargan_inverse,NoiseType
0,0.24897663295269012,0.11656933277845383,0.0,0.0,0.44321101903915405,0.3421992361545563,1.578956961631775,4.643888473510742,4.643888473510742,2.390228748321533,1.4283065795898438,-17.529170989990234,97.87921142578125,97.87921142578125,-26.789241790771484,-26.789241790771484,0.8875643014907837,1.0,1.0,0.8870983719825745,0.8873603343963623,Clean_100
1,0.19454368948936462,0.061710938811302185,0.0,0.0,0.3565409481525421,0.295786052942276,2.225925922393799,4.643888473510742,4.643888473510742,2.5477375984191895,2.054872512817383,-1.8387900590896606,98.04005432128906,98.04005432128906,-7.587323188781738,-7.58732271194458,0.9299243092536926,1.0,1.0,0.9258121252059937,0.9237581491470337,Clean_100
2,0.22243919968605042,0.09215283393859863,0.0,0.0,0.39071181416511536,0.3172745108604431,1.503124475479126,4.643888473510742,4.643888473510742,1.8476524353027344,1.4427292346954346,-17.250972747802734,93.31707000732422,93.31707000732422,-20.602108001708984,-20.602108001708984,0.867028534412384,1.0,1.0,0.8757714033126831,0.8789775371551514,Clean_100
3,0.21412700414657593,0.07707125693559647,0.0,0.0,0.4269723892211914,0.32797572016716003,1.7133371829986572,4.643888473510742,4.643888473510742,2.2079291343688965,1.9280107021331787,-18.893571853637695,98.75909423828125,98.75909423828125,-15.295177459716797,-15.29517936706543,0.8876227140426636,1.0,1.0,0.9211606979370117,0.9128087759017944,Clean_100
4,0.2831224799156189,0.17172561585903168,0.0,0.0,0.41734766960144043,0.29770058393478394,1.6756913661956787,4.643888473510742,4.643888473510742,2.100358724594116,1.51046884059906,-25.103862762451172,99.3016357421875,99.3016357421875,-28.831390380859375,-28.831390380859375,0.8675057291984558,1.0,1.0,0.8760129809379578,0.8747753500938416,Clean_100
5,0.27314242720603943,0.17947766184806824,0.0,0.0,0.2487581968307495,0.17962166666984558,2.3604824542999268,4.643888473510742,4.643888473510742,2.580336093902588,2.521169662475586,-14.361681938171387,96.83851623535156,96.83851623535156,-7.96246337890625,-7.962465763092041,0.8538172841072083,1.0,1.0,0.9150387048721313,0.9101238250732422,Clean_100
6,0.253593385219574,0.13695445656776428,0.0,0.0,0.2986864745616913,0.20862296223640442,2.3676774501800537,4.643888473510742,4.643888473510742,2.9134747982025146,2.467254638671875,-12.003002166748047,97.96363067626953,97.96363067626953,-22.342660903930664,-22.342660903930664,0.8246744275093079,1.0,1.0,0.9195522665977478,0.865284264087677,Clean_100
7,0.31214025616645813,0.2700193226337433,0.0,0.0,0.37640976905822754,0.2482495754957199,1.7808033227920532,4.643888473510742,4.643888473510742,2.621685266494751,2.438486337661743,-8.65376091003418,99.324462890625,99.324462890625,-13.65871524810791,-13.65871524810791,0.8898594975471497,1.0,1.0,0.9294354319572449,0.9286078810691833,Clean_100
8,0.20880864560604095,0.08049872517585754,0.0,0.0,0.44293689727783203,0.4305879473686218,1.5517189502716064,4.643888473510742,4.643888473510742,1.5193636417388916,1.4529005289077759,-18.552568435668945,99.66861724853516,99.66861724853516,-13.393621444702148,-13.393620491027832,0.838947594165802,1.0,1.0,0.8362006545066833,0.8367937803268433,Clean_100
9,0.28938034176826477,0.16888153553009033,0.0,0.0,0.4187855124473572,0.3441200256347656,1.944484829902649,4.643888473510742,4.643888473510742,2.4110093116760254,2.1186513900756836,-55.25983810424805,99.82598114013672,99.82598114013672,-27.367801666259766,-27.367801666259766,0.8832532167434692,1.0,1.0,0.9041787981987,0.902730405330658,Clean_100
10,0.25888732075691223,0.12823592126369476,0.0,0.0,0.3489498198032379,0.25411272048950195,1.5422923564910889,4.643888473510742,4.643888473510742,2.031993865966797,1.71651029586792,-10.280470848083496,96.92276763916016,96.92276763916016,-10.917205810546875,-10.917205810546875,0.8814286589622498,1.0,1.0,0.918631911277771,0.9065627455711365,Clean_100
11,0.17798273265361786,0.05782195180654526,0.0,0.0,0.36475831270217896,0.2813979387283325,1.2740575075149536,4.643888473510742,4.643888473510742,2.2575502395629883,1.274843454360962,-10.179924011230469,96.62118530273438,96.62118530273438,-27.829721450805664,-27.829721450805664,0.8359187245368958,1.0,1.0,0.8612084984779358,0.8463582396507263,Clean_100
12,0.22218477725982666,0.0888356938958168,0.0,0.0,0.3959628939628601,0.2662513256072998,1.83544921875,4.643888473510742,4.643888473510742,2.129235029220581,2.0785460472106934,-21.050308227539062,99.71456909179688,99.71456909179688,-28.039459228515625,-28.039459228515625,0.9202423691749573,1.0,1.0,0.9392575025558472,0.9394631385803223,Clean_100
13,0.22898413240909576,0.11835547536611557,0.0,0.0,0.2496301680803299,0.1896822154521942,1.8346283435821533,4.643888473510742,4.643888473510742,2.390838861465454,2.1808743476867676,-11.909642219543457,96.8318099975586,96.8318099975586,-31.275630950927734,-31.275630950927734,0.8457099199295044,1.0,1.0,0.9029214978218079,0.9005667567253113,Clean_100
14,0.22505804896354675,0.08733657747507095,0.0,0.0,0.37853673100471497,0.2599357068538666,1.6166880130767822,4.643888473510742,4.643888473510742,2.7414610385894775,2.2885241508483887,-17.01432991027832,97.47056579589844,97.47056579589844,-21.7579345703125,-21.7579345703125,0.8965674042701721,1.0,1.0,0.9289677143096924,0.9120975136756897,Clean_100
15,0.2147902399301529,0.07737862318754196,0.0,0.0,0.41895732283592224,0.3083387017250061,1.6780422925949097,4.643888473510742,4.643888473510742,1.8735630512237549,1.773196816444397,-21.13166046142578,99.5803451538086,99.5803451538086,-17.157493591308594,-17.157493591308594,0.8927919864654541,1.0,1.0,0.902265191078186,0.9002411365509033,Clean_100
16,0.1998625099658966,0.06892222166061401,0.0,0.0,0.3918192684650421,0.27441513538360596,1.9779014587402344,4.643888473510742,4.643888473510742,2.9770753383636475,2.3004043102264404,-45.59033966064453,99.89738464355469,99.89738464355469,-21.47907257080078,-21.47907257080078,0.9224128723144531,1.0,1.0,0.9535773992538452,0.9474838376045227,Clean_100
17,0.19605416059494019,0.07078112661838531,0.0,0.0,0.28841477632522583,0.1959700882434845,1.8973658084869385,4.643888473510742,4.643888473510742,2.5610878467559814,2.2461466789245605,-8.964608192443848,94.3499755859375,94.3499755859375,-8.602533340454102,-8.602534294128418,0.8820214867591858,1.0,1.0,0.9165281653404236,0.9009069204330444,Clean_100
18,0.302498996257782,0.18016797304153442,0.0,0.0,0.43577536940574646,0.32373034954071045,1.5335317850112915,4.643888473510742,4.643888473510742,1.6609611511230469,1.7819795608520508,-8.48556137084961,100.52580261230469,100.52580261230469,-9.635798454284668,-9.635797500610352,0.8232861161231995,1.0,1.0,0.8562749028205872,0.8549350500106812,Clean_100
19,0.28759175539016724,0.13138428330421448,0.0,0.0,0.4281080365180969,0.3487932085990906,1.6881649494171143,4.643888473510742,4.643888473510742,2.1480066776275635,1.603211760520935,-14.86676025390625,97.76362609863281,97.76362609863281,-24.066450119018555,-24.066450119018555,0.5845380425453186,1.0,1.0,0.6009737253189087,0.5744004249572754,Clean_100
20,0.20149363577365875,0.08188726752996445,0.0,0.0,0.3072085380554199,0.2298327535390854,2.155874729156494,4.643888473510742,4.643888473510742,2.6056971549987793,2.125189781188965,-16.11943817138672,97.44194793701172,97.44194793701172,-27.841541290283203,-27.84153938293457,0.8741702437400818,1.0,1.0,0.8849490284919739,0.8804301023483276,Clean_100
21,0.20604923367500305,0.07269642502069473,0.0,0.0,0.4262024462223053,0.3086501359939575,1.6712594032287598,4.643888473510742,4.643888473510742,2.1092007160186768,1.9608736038208008,-31.34294319152832,100.44099426269531,100.44099426269531,-15.727781295776367,-15.727781295776367,0.8619675040245056,1.0,1.0,0.8792558908462524,0.8769453167915344,Clean_100
22,0.2373538464307785,0.09788122028112411,0.0,0.0,0.3972582519054413,0.2724408209323883,1.6340608596801758,4.643888473510742,4.643888473510742,1.9919111728668213,1.7940895557403564,-10.101384162902832,96.39750671386719,96.39750671386719,-11.559309959411621,-11.559310913085938,0.8597752451896667,1.0,1.0,0.9158499240875244,0.9005294442176819,Clean_100
23,0.21076089143753052,0.07601657509803772,0.0,0.0,0.41111624240875244,0.3172047734260559,1.8077843189239502,4.643888473510742,4.643888473510742,2.5715293884277344,2.3493354320526123,-22.697179794311523,101.11085510253906,101.11085510253906,-36.080528259277344,-36.080528259277344,0.9127375483512878,1.0,1.0,0.9478460550308228,0.9388362765312195,Clean_100
24,0.18488749861717224,0.061169788241386414,0.0,0.0,0.3384523093700409,0.25187939405441284,1.7446768283843994,4.643888473510742,4.643888473510742,2.344733238220215,2.078016996383667,-8.324392318725586,97.0079345703125,97.0079345703125,-8.289996147155762,-8.289996147155762,0.8983162641525269,1.0,1.0,0.9196940660476685,0.9164519309997559,Clean_100
25,0.26152631640434265,0.143592968583107,0.0,0.0,0.3536020815372467,0.24079284071922302,1.775937557220459,4.643888473510742,4.643888473510742,2.2119739055633545,1.988610029220581,-28.36435317993164,98.45945739746094,98.45945739746094,-13.572052955627441,-13.572052955627441,0.826746940612793,1.0,1.0,0.8654356002807617,0.8571360111236572,Clean_100
26,0.1872343271970749,0.05873086676001549,0.0,0.0,0.37550610303878784,0.24593375623226166,1.7455494403839111,4.643888473510742,4.643888473510742,2.4149603843688965,2.233534812927246,-15.11353874206543,97.37986755371094,97.37986755371094,-23.438722610473633,-23.438722610473633,0.906667172908783,1.0,1.0,0.9211565256118774,0.9180994033813477,Clean_100
27,0.2481168508529663,0.1279972791671753,0.0,0.0,0.42359888553619385,0.31691423058509827,1.4984157085418701,4.643888473510742,4.643888473510742,1.934817910194397,1.6495914459228516,-12.85795783996582,97.52436828613281,97.52436828613281,-11.183947563171387,-11.18394660949707,0.8803055286407471,1.0,1.0,0.9019315838813782,0.905059814453125,Clean_100
28,0.17757506668567657,0.05969734489917755,0.0,0.0,0.2601161599159241,0.19618810713291168,1.7867976427078247,4.643888473510742,4.643888473510742,2.226529359817505,2.008965492248535,-10.729305267333984,94.83454895019531,94.83454895019531,-9.702674865722656,-9.70267391204834,0.8875793814659119,1.0,1.0,0.8953560590744019,0.8944432735443115,Clean_100
29,0.20361626148223877,0.07894966751337051,0.0,0.0,0.38078683614730835,0.26115942001342773,1.904078722000122,4.643888473510742,4.643888473510742,2.142563581466675,1.9910833835601807,-29.10133171081543,99.61721801757812,99.61721801757812,-8.935007095336914,-8.935007095336914,0.8635118007659912,1.0,1.0,0.8731797337532043,0.8727834820747375,Clean_100
30,0.18658189475536346,0.06094765663146973,0.0,0.0,0.3012716472148895,0.21537576615810394,1.96152925491333,4.643888473510742,4.643888473510742,2.350177049636841,2.089996099472046,-23.264984130859375,96.46419525146484,96.46419525146484,-21.30548667907715,-21.30548667907715,0.9170899987220764,1.0,1.0,0.9037785530090332,0.8977564573287964,Clean_100
31,0.23510217666625977,0.10781194269657135,0.0,0.0,0.33586621284484863,0.24969428777694702,1.8410189151763916,4.643888473510742,4.643888473510742,2.1189444065093994,2.07364821434021,-39.604366302490234,97.18009185791016,97.18009185791016,-20.666820526123047,-20.666820526123047,0.8461072444915771,1.0,1.0,0.8604983687400818,0.8650161027908325,Clean_100
32,0.2106797993183136,0.076142318546772,0.0,0.0,0.3986479938030243,0.26452773809432983,1.8995046615600586,4.643888473510742,4.643888473510742,2.101747989654541,2.1343538761138916,-24.134443283081055,97.02217102050781,97.02217102050781,-13.659975051879883,-13.659974098205566,0.9144723415374756,1.0,1.0,0.9348567724227905,0.932142436504364,Clean_100
33,0.2916959822177887,0.1969202756881714,0.0,0.0,0.29476216435432434,0.208524689078331,2.604179859161377,4.643888473510742,4.643888473510742,2.764597177505493,2.7862472534179688,-19.185632705688477,98.41637420654297,98.41637420654297,-19.432048797607422,-19.432050704956055,0.9283568859100342,1.0,1.0,0.949687659740448,0.9401950836181641,Clean_100
34,0.2634800374507904,0.13947349786758423,0.0,0.0,0.34519878029823303,0.23073412477970123,1.8408899307250977,4.643888473510742,4.643888473510742,2.4343910217285156,2.2885451316833496,-14.481508255004883,98.9150390625,98.9150390625,-25.639694213867188,-25.639694213867188,0.8330444097518921,1.0,1.0,0.8787780404090881,0.8699697256088257,Clean_100
