,l1_loss,mse_loss,l1_loss_input,mse_loss_input,pesq_loss,pesq_loss_input,si_sdr_loss,si_sdr_loss_input,stoi,stoi_input,NoiseType
2779,0.2618286609649658,0.14438460767269135,0.24016177654266357,0.28589969873428345,1.586982011795044,2.728740692138672,-30.193256378173828,18.293136596679688,0.8640605807304382,0.9915182590484619,Reverb_10_tensors
2780,0.2132752388715744,0.10741688311100006,0.13689443469047546,0.1443123072385788,2.1240732669830322,2.384808301925659,-28.251821517944336,20.011627197265625,0.8968836665153503,0.9741110801696777,Reverb_10_tensors
2781,0.2585707902908325,0.1874992549419403,0.2606818974018097,0.6237264275550842,1.3799152374267578,2.259965658187866,-24.224870681762695,18.602962493896484,0.8582401871681213,0.9975702166557312,Reverb_10_tensors
2782,0.19791677594184875,0.08170163631439209,0.11845476180315018,0.11656519025564194,2.0980427265167236,2.441040277481079,-31.701751708984375,19.211856842041016,0.8745864033699036,0.9701298475265503,Reverb_10_tensors
2783,0.1808479130268097,0.07576335221529007,0.176631897687912,0.3078944981098175,1.9987945556640625,2.205522060394287,-2.1182327270507812,19.86386489868164,0.9117509126663208,0.9963183999061584,Reverb_10_tensors
2784,0.2439536452293396,0.11631163209676743,0.1847008466720581,0.17855602502822876,1.7922160625457764,2.7542426586151123,-14.366582870483398,20.288278579711914,0.8906168341636658,0.995739758014679,Reverb_10_tensors
2785,0.1943856179714203,0.07329890877008438,0.17124180495738983,0.2010658234357834,2.274523973464966,2.780735731124878,-13.102046012878418,20.612783432006836,0.8556841015815735,0.9963250160217285,Reverb_10_tensors
2786,0.19732090830802917,0.07407642900943756,0.13187237083911896,0.10120874643325806,1.8349465131759644,2.7336506843566895,-17.19600486755371,21.547626495361328,0.8071311712265015,0.9647281765937805,Reverb_10_tensors
2787,0.22830328345298767,0.12632083892822266,0.23000189661979675,0.37178510427474976,2.096170425415039,2.4736204147338867,-30.878032684326172,20.75578498840332,0.9118370413780212,0.994749128818512,Reverb_10_tensors
2788,0.19645050168037415,0.08614921569824219,0.15153850615024567,0.1991901844739914,1.544922113418579,1.8638482093811035,-6.207032203674316,19.916133880615234,0.8775076270103455,0.932273805141449,Reverb_10_tensors
2789,0.19432392716407776,0.07996348291635513,0.13697832822799683,0.15712815523147583,1.7047743797302246,2.3311479091644287,-18.005966186523438,18.818767547607422,0.8995751738548279,0.9964958429336548,Reverb_10_tensors
2790,0.24802348017692566,0.13235892355442047,0.29131603240966797,0.4460338056087494,2.150136709213257,2.8291175365448,-18.17266845703125,18.955835342407227,0.8974419236183167,0.9933779239654541,Reverb_10_tensors
2791,0.22562627494335175,0.1011623814702034,0.21121546626091003,0.2545939087867737,1.6900675296783447,2.5327796936035156,-9.496600151062012,20.69333839416504,0.8714478611946106,0.960046112537384,Reverb_10_tensors
2792,0.2147502452135086,0.10052087157964706,0.19304685294628143,0.22790345549583435,2.0191402435302734,2.398662805557251,-38.91572189331055,19.168968200683594,0.8752827048301697,0.9854366183280945,Reverb_10_tensors
2793,0.1966208815574646,0.07866507768630981,0.15136414766311646,0.15441781282424927,2.003112316131592,2.8217177391052246,-14.189568519592285,19.94460678100586,0.8709664344787598,0.9773478507995605,Reverb_10_tensors
2794,0.21889926493167877,0.09751532971858978,0.18481771647930145,0.2126418501138687,1.7691495418548584,2.555248260498047,-29.93429946899414,19.726716995239258,0.9124944806098938,0.9929169416427612,Reverb_10_tensors
2795,0.24648930132389069,0.1293463557958603,0.2373519241809845,0.276526540517807,1.6867234706878662,2.33117938041687,-15.308462142944336,18.94792366027832,0.9042056202888489,0.9959395527839661,Reverb_10_tensors
2796,0.461211621761322,0.4322848916053772,0.15121684968471527,0.1463281512260437,1.659273624420166,2.6317265033721924,-27.380413055419922,19.652278900146484,0.7898524403572083,0.9704992175102234,Reverb_10_tensors
2797,0.2191271185874939,0.11441229283809662,0.23201268911361694,0.4035966992378235,1.9622554779052734,2.3616068363189697,-13.214434623718262,21.16875648498535,0.9114391803741455,0.9965993762016296,Reverb_10_tensors
2798,0.17885376513004303,0.07251091301441193,0.13512003421783447,0.1626189947128296,2.0459630489349365,2.319422721862793,-31.60997200012207,19.239253997802734,0.8695449233055115,0.9955774545669556,Reverb_10_tensors
2799,0.27224984765052795,0.16774113476276398,0.3339470326900482,0.7034744024276733,1.9340178966522217,2.0510571002960205,-19.2630558013916,18.929414749145508,0.9400526285171509,0.9968199729919434,Reverb_10_tensors
2800,0.22267386317253113,0.10256607085466385,0.1516011506319046,0.17749953269958496,1.9560233354568481,3.02451491355896,-15.141839027404785,18.95136070251465,0.931301474571228,0.9821346402168274,Reverb_10_tensors
2801,0.19810621440410614,0.08513162285089493,0.11294522881507874,0.09716614335775375,1.6458568572998047,2.7371177673339844,-10.51265811920166,18.916095733642578,0.8416658043861389,0.990025520324707,Reverb_10_tensors
2802,0.24148835241794586,0.12858963012695312,0.22739993035793304,0.34649333357810974,1.5301642417907715,2.6175332069396973,-27.440284729003906,18.778717041015625,0.7249385118484497,0.9947475790977478,Reverb_10_tensors
2803,0.25836557149887085,0.13517074286937714,0.22897517681121826,0.33048275113105774,1.7018948793411255,2.384258270263672,-37.415870666503906,20.432453155517578,0.8887221813201904,0.9897578954696655,Reverb_10_tensors
2804,0.27222591638565063,0.15251918137073517,0.19115816056728363,0.2306710183620453,1.7069706916809082,2.3340110778808594,-28.4139461517334,19.8098201751709,0.8771957159042358,0.995206892490387,Reverb_10_tensors
2805,0.30162760615348816,0.17504730820655823,0.15647482872009277,0.1513615995645523,1.7532429695129395,2.8026814460754395,-25.816354751586914,19.89141082763672,0.9036802053451538,0.9935246706008911,Reverb_10_tensors
2806,0.24788035452365875,0.12483257800340652,0.18177397549152374,0.1746433824300766,1.4719350337982178,2.491427421569824,-12.949522018432617,19.464351654052734,0.8581928014755249,0.9792214035987854,Reverb_10_tensors
2807,0.24426230788230896,0.1341143697500229,0.19252297282218933,0.22164291143417358,1.7619476318359375,2.285982847213745,-27.536853790283203,19.13681411743164,0.910038948059082,0.996270477771759,Reverb_10_tensors
2808,0.2145078480243683,0.10077592730522156,0.16740311682224274,0.17026811838150024,2.029057025909424,2.9642083644866943,-36.181907653808594,18.84308433532715,0.8752919435501099,0.9622815251350403,Reverb_10_tensors
